date,cumulative_rainfall,cumulative_rainfall_ssd,cumulative_rainfall_ceq,cumulative_rainfall_eeq,cumulative_rainfall_jon,cumulative_rainfall_lak,cumulative_rainfall_nbg,cumulative_rainfall_uni,cumulative_rainfall_upn,cumulative_rainfall_war,cumulative_rainfall_wbg,cumulative_rainfall_weq,cumulative_rainfall_aby
2014-02-21,-0.2566001571,-0.7735670995,-0.05687081983,-0.2154644666,-0.4015595917,-1.157054997,-0.1497360381,-0.2445333016,-0.1668512048,-0.3023913966,-0.0231145634,0.01496357538,-0.08482884246
2014-03-01,-0.2498915524,-0.7839117992,-0.04791845815,-0.2375139191,-0.4430509879,-0.9598178246,-0.1940360562,-0.2696114009,-0.1779488779,-0.3408784152,-0.03122099625,0.03885758423,-0.1031819932
2014-03-11,-0.2749495476,-0.8586709375,-0.05166220256,-0.2098979806,-0.4695443178,-1.026136714,-0.2349644825,-0.2990410535,-0.1877597563,-0.4025108953,-0.05370298458,0.03804076219,-0.1206416335
2014-03-21,-0.3150076208,-0.9748307007,-0.05852008563,-0.2147824043,-0.5158065066,-1.110181154,-0.2810492696,-0.3295266435,-0.2040124909,-0.4574105699,-0.07547630674,0.03263828324,-0.1390194257
2014-04-01,-0.3171086776,-0.9847191201,-0.0544603982,-0.2233991967,-0.5289885158,-1.043072785,-0.2950361791,-0.3384805468,-0.2156372189,-0.4285221293,-0.07503210745,0.0376410214,-0.1489204466
2014-04-11,-0.3056635788,-0.955194924,-0.03281999128,-0.242067651,-0.5237767858,-0.8806548839,-0.305929702,-0.3414971253,-0.2242544626,-0.4095489622,-0.0709274421,0.04735043099,-0.1591198405
2014-04-21,-0.2927032726,-0.9359909786,-0.01721001811,-0.2672664623,-0.5274360101,-0.7894779815,-0.2993899602,-0.3423353701,-0.2292487424,-0.3903087881,-0.06480449,0.0540540755,-0.1657360321
2014-05-01,-0.2439356935,-0.7812876501,0.01285775788,-0.2378391076,-0.4771145425,-0.5661952368,-0.2648857656,-0.3221424881,-0.2271961195,-0.318229568,-0.04075652117,0.07281792733,-0.161910214
2014-05-11,-0.1996450561,-0.6970872692,0.02939716409,-0.2274375318,-0.4439422437,-0.4883805184,-0.2525387892,-0.3220799137,-0.2233487178,-0.2961859441,-0.0247472996,0.08580057389,-0.1701886119
2014-05-21,-0.167014462,-0.6068518848,0.04620358746,-0.1906749415,-0.3961588809,-0.4666788002,-0.2309315655,-0.3060790531,-0.2199718636,-0.275564419,-0.01451971963,0.09410327781,-0.1674596596
2014-06-01,-0.1196653704,-0.4836209878,0.07285394477,-0.1391030724,-0.3674153584,-0.3723955459,-0.212050518,-0.2976122151,-0.2189105256,-0.2519660637,0.01029315779,0.1117342182,-0.1690749672
2014-06-11,-0.07006688495,-0.3400470522,0.09442544567,-0.132600544,-0.3330143625,-0.1415082927,-0.1693516366,-0.2540065811,-0.2173187768,-0.1578512636,0.03895694624,0.1254835061,-0.1510427287
2014-06-21,-0.0348533349,-0.2608149621,0.1078165272,-0.1473534988,-0.3449809794,-0.02662710142,-0.1318534476,-0.244434044,-0.2191527431,-0.09733791631,0.06844369238,0.1404883302,-0.1449397986
2014-07-01,0.03980042232,-0.07582685312,0.1199368687,-0.09816636105,-0.2885403393,0.06556404476,-0.07277294898,-0.2149681638,-0.2076521201,-0.02816929551,0.1257582829,0.152040628,-0.1297711192
2014-07-11,0.1004582529,0.0485353894,0.1384014397,-0.08371357326,-0.2249145516,0.1541979887,-0.05555965092,-0.1791916868,-0.1959473019,0.02014823043,0.1428353219,0.1601064723,-0.115621402
2014-07-21,0.1612835059,0.1816982942,0.1544552375,-0.05045512682,-0.1813637511,0.2348646656,-0.01627135787,-0.154394944,-0.1830801058,0.07691643135,0.1712408238,0.1670435761,-0.09360977326
2014-08-01,0.2444179284,0.3554909908,0.1780344016,-0.0004170860757,-0.1325062862,0.3632263202,0.03840265223,-0.1149692279,-0.1791041435,0.1410815761,0.211211461,0.1820641364,-0.06935615054
2014-08-11,0.333726616,0.5262978962,0.1930009923,0.02073094599,-0.0844859343,0.451502029,0.08023453001,-0.08408550349,-0.1570131766,0.1744341604,0.2537078342,0.1975575566,-0.04997136102
2014-08-21,0.4274273252,0.757984705,0.2114744714,0.1053523607,0.02906241456,0.6099130859,0.1313844684,-0.04633882655,-0.138470481,0.2480343732,0.2911421163,0.2114261867,-0.02814584647
2014-09-01,0.481510255,0.9089224135,0.2375352208,0.130103594,0.09155483302,0.7240843124,0.1922317826,-0.01296699064,-0.1372553353,0.2966508444,0.3268451331,0.2223806141,-0.01480436047
2014-09-11,0.5502270374,1.041548261,0.2532603937,0.1308557392,0.1376709051,0.8341540739,0.215579571,0.02442308015,-0.1309086919,0.3563055819,0.3538351455,0.2389210865,-0.001370874477
2014-09-21,0.6121968954,1.182366698,0.2691343238,0.1412346221,0.1990688004,0.9526414912,0.2439889875,0.0478969192,-0.1276644018,0.3994813577,0.3873925787,0.2557632454,0.008499376304
2014-10-01,0.6418282781,1.245697472,0.282320062,0.1480823837,0.2341562516,1.019399042,0.2252368155,0.06780155682,-0.1242340204,0.4152438431,0.3877673939,0.2668144141,0.01173918723
2014-10-11,0.6969579758,1.384514162,0.3080221065,0.1966938731,0.2923527605,1.139168828,0.2210598856,0.07438488708,-0.1123628258,0.428973314,0.399848115,0.2873154622,0.01234674537
2014-10-21,0.7267321752,1.459834107,0.325419983,0.1785392744,0.3066927201,1.185528126,0.2202620107,0.0912526833,-0.11089409,0.450396042,0.4160021346,0.3056135396,0.02456007869
2014-11-01,0.6813334585,1.344178969,0.3229171732,0.1523087174,0.2717613824,1.080952175,0.1740101487,0.06128310979,-0.1252744961,0.3880752471,0.3922517662,0.3017002767,0.006182286434
2014-11-11,0.6427566866,1.257996887,0.3294768288,0.162221766,0.2371546349,0.9738453224,0.1382107801,0.03456205498,-0.1403852619,0.335422233,0.3767522842,0.297531478,-0.0121390939
2014-11-21,0.6110722777,1.180665663,0.3264205525,0.2118588057,0.2212840639,0.8464686298,0.0922113525,0.00423357969,-0.1555067621,0.2737604728,0.3605584623,0.2915411294,-0.03051688615
2014-12-01,0.544153434,1.013051383,0.3069710186,0.1632577165,0.1570848989,0.7041758091,0.04595949047,-0.02653907209,-0.1717716622,0.2096172427,0.3354136128,0.2807879141,-0.0488946784
2014-12-11,0.4742869794,0.8407133031,0.2858144414,0.1121555953,0.09003026734,0.560775938,-0.0002923715581,-0.05739232579,-0.1880365849,0.1454677517,0.3102510947,0.2693199877,-0.06727247066
2014-12-21,0.4003012579,0.6678954543,0.2650413474,0.05982948682,0.02286031597,0.417376067,-0.04654423359,-0.0882455795,-0.2043078267,0.08131826066,0.2850857128,0.2577641649,-0.08565026291
2015-01-01,0.3260421131,0.4947822787,0.2438847702,0.007490174175,-0.04446950271,0.2739761959,-0.09279609561,-0.1190988332,-0.2205790685,0.01716876967,0.2599203308,0.2462083422,-0.1040280552
2015-01-11,0.2517313676,0.3216691032,0.2227281929,-0.04484913847,-0.1117993214,0.1305763249,-0.1390479576,-0.1499520869,-0.2368503103,-0.04698072133,0.2347549489,0.2346525194,-0.1224058474
2015-01-21,0.1842815305,0.1557585561,0.2030633275,-0.09718256709,-0.1788932246,-0.008671624514,-0.1847266585,-0.1808020811,-0.2531215521,-0.1110496847,0.2095901634,0.226225435,-0.1406249286
2015-02-01,0.1206154564,-0.004684648974,0.1855333054,-0.1493908828,-0.2444680841,-0.1507869988,-0.2309432223,-0.2116546523,-0.2693927939,-0.1751894609,0.1849618465,0.2196102676,-0.1590010869
2015-02-11,0.05585220326,-0.1679369501,0.1697253135,-0.2014793271,-0.3116944142,-0.2941868699,-0.2771950843,-0.2425079061,-0.2856640357,-0.2393389519,0.1598283001,0.2116869088,-0.1773788791
2015-02-21,0.006411590489,-0.2861752181,0.1642347564,-0.2447965717,-0.3685669572,-0.3188490132,-0.3228013301,-0.2731892415,-0.3019352775,-0.2967548468,0.1406102549,0.2117062641,-0.1957282572
2015-03-01,-0.003779408042,-0.3300081286,0.1626324536,-0.2880170361,-0.4270502503,-0.2197975116,-0.3612491165,-0.300954257,-0.3167565381,-0.345661433,0.1416835412,0.2322278529,-0.2139285988
2015-03-11,-0.05246642735,-0.4411884192,0.1599114044,-0.3390293802,-0.4865418563,-0.1860655348,-0.4054778955,-0.3278369336,-0.3329172732,-0.3968997492,0.1259706724,0.2317478582,-0.2322457721
2015-03-21,-0.07005996557,-0.4815850581,0.1550539094,-0.3556474704,-0.522046043,-0.2405722677,-0.3876763141,-0.3425649632,-0.3439163782,-0.4076046811,0.1306363323,0.2337342309,-0.2371853082
2015-04-01,-0.08787320848,-0.5177582534,0.1716250797,-0.3256506274,-0.5425745024,-0.2309390045,-0.4304169994,-0.3656264624,-0.3568562084,-0.4501446145,0.1140856075,0.2388910779,-0.2531319734
2015-04-11,-0.1286146489,-0.600322508,0.1742728566,-0.2821471841,-0.5757236676,-0.3172163105,-0.4766688614,-0.3902279092,-0.3718415184,-0.4879647396,0.09394515978,0.2315244089,-0.2714315377
2015-04-21,-0.1566542297,-0.6725636966,0.1724319622,-0.2832810159,-0.5974599371,-0.3363838832,-0.5188345992,-0.4147092049,-0.3830764523,-0.5381489854,0.07203651556,0.2330686922,-0.2887155999
2015-05-01,-0.1201067832,-0.5818800969,0.1845356936,-0.2596570203,-0.5393177039,-0.2379187215,-0.5103429249,-0.4084184521,-0.3741462882,-0.5237418024,0.07589038643,0.2425031206,-0.2848270184
2015-05-11,-0.08651341288,-0.5251133446,0.1908624914,-0.2828777105,-0.5230548564,-0.1846282226,-0.5072331342,-0.4171660733,-0.3722802673,-0.5150418563,0.09501615837,0.2595682948,-0.2962285891
2015-05-21,-0.05907676162,-0.4496840432,0.2049317196,-0.2983495596,-0.5018742396,-0.08564346253,-0.4789859991,-0.4005792166,-0.375216205,-0.4842703272,0.1106891634,0.2752469593,-0.2978275825
2015-06-01,-0.002230486915,-0.3290628996,0.2273084144,-0.2404823208,-0.454533499,-0.06133749041,-0.4455802484,-0.3996228387,-0.3713351112,-0.4634749603,0.1349967579,0.2874648342,-0.2927257287
2015-06-11,0.06493902102,-0.1421138471,0.2612984137,-0.203078496,-0.3877069043,0.1322900263,-0.4253088826,-0.3589301672,-0.3663062414,-0.3751211777,0.1697636849,0.3056367316,-0.2783245117
2015-06-21,0.1165766722,0.01520056385,0.2818427195,-0.2054151108,-0.3486186731,0.3281853617,-0.3685605808,-0.3300387266,-0.3580173028,-0.2933025289,0.2090839103,0.3210935391,-0.2599947105
2015-07-01,0.1535870662,0.02736507069,0.2762618973,-0.2448467091,-0.386947146,0.2795194665,-0.3229011086,-0.3357616335,-0.3618849654,-0.283775963,0.2524613988,0.3249107764,-0.2591720182
2015-07-11,0.2481966769,0.2608587891,0.3139105896,-0.2497728251,-0.3211665473,0.5079349859,-0.2497847721,-0.2929479261,-0.3503357086,-0.1486620921,0.3119735051,0.3472673778,-0.2401202291
2015-07-21,0.3119592858,0.3902010927,0.3246262885,-0.2017218154,-0.2705792163,0.5869817475,-0.2018180057,-0.2804060047,-0.3415906584,-0.1136492427,0.341870155,0.355201708,-0.2315906791
2015-08-01,0.4248600651,0.6115752341,0.3390743271,-0.1921256833,-0.2105772818,0.7344732391,-0.1415220555,-0.2421693352,-0.3232336779,-0.005456943046,0.4063356438,0.3766538661,-0.2111063589
2015-08-11,0.5186294041,0.7937462109,0.3552256342,-0.1914000982,-0.1631236085,0.8281905093,-0.08283238322,-0.2031681434,-0.3058195486,0.08792646809,0.4586013977,0.3923653241,-0.1932862075
2015-08-21,0.6096554697,0.9824652387,0.3625543597,-0.2085492704,-0.1296278814,1.022258483,-0.01868167864,-0.154847709,-0.28770184,0.1945776937,0.5126223139,0.4122314153,-0.1713554022
2015-09-01,0.6837240168,1.138784032,0.3780679668,-0.1769888967,-0.05635206463,1.17853579,-0.01765445745,-0.1119464987,-0.275035122,0.235642583,0.5387803048,0.4254304531,-0.1623856131
2015-09-11,0.7500066655,1.260934353,0.3902570989,-0.204493544,-0.01294711733,1.254908052,0.02680256836,-0.07761473814,-0.2657544465,0.2825708815,0.5686973717,0.4410707636,-0.1469949125
2015-09-21,0.7799556425,1.334957548,0.396622579,-0.2107194533,0.01164745503,1.281883089,0.04296484963,-0.06321713368,-0.2576143453,0.3076986194,0.5912471138,0.4487838917,-0.1428592356
2015-10-01,0.8197209349,1.387015724,0.4183539571,-0.214566721,0.02492975482,1.256621104,0.05141982112,-0.06046056237,-0.2510563332,0.2905937689,0.6048793118,0.4570562841,-0.1414733783
2015-10-11,0.8793672985,1.505824542,0.4485255565,-0.1935898053,0.05736118009,1.304609515,0.0826546338,-0.05105589937,-0.2419354651,0.3066717866,0.6330271632,0.4704688846,-0.1435774994
2015-10-21,0.9543591965,1.679961506,0.4796899793,-0.1442370182,0.0974562495,1.401857079,0.1140789832,-0.03784125985,-0.2314952298,0.349328201,0.6754322706,0.4917499484,-0.1395998145
2015-11-01,0.9345215717,1.628655881,0.4963509882,-0.09154431297,0.08444355436,1.321148193,0.07757885382,-0.06563434787,-0.2459843552,0.2975552199,0.6554999826,0.489991903,-0.1575754999
2015-11-11,0.8900046451,1.533045675,0.5004963597,-0.07806802265,0.05883644879,1.21662799,0.04167621791,-0.09532336033,-0.2617157907,0.2386024491,0.6351080731,0.482316047,-0.1759517226
2015-11-21,0.8299158382,1.396125815,0.4958291244,-0.1134018498,0.0131042171,1.086353708,-0.002621295975,-0.1260759731,-0.2776534364,0.1761890484,0.6116141481,0.4742644431,-0.1943149439
2015-12-01,0.7671954948,1.246092228,0.4776978859,-0.1472044008,-0.03498382911,0.9603022148,-0.04886337605,-0.1562389797,-0.2931276166,0.113297866,0.5866565999,0.4638209908,-0.2126927361
2015-12-11,0.6955996127,1.078521462,0.4565413086,-0.1855248941,-0.1017776593,0.8169023438,-0.09511523808,-0.1870922334,-0.3093988584,0.04914837498,0.561491218,0.4522651681,-0.2310705284
2015-12-21,0.6224229711,0.905980186,0.4353854817,-0.236706481,-0.1688368148,0.6735024799,-0.1413671001,-0.2179454871,-0.3256701002,-0.01500111602,0.536325836,0.4407113985,-0.2494483206
2016-01-01,0.5486145872,0.7333176671,0.4143399709,-0.2890457937,-0.2361495793,0.5301096748,-0.1876108734,-0.2487987408,-0.341941342,-0.07915060702,0.5111625347,0.4293604101,-0.2678261129
2016-01-11,0.4758089221,0.5630069705,0.3952446268,-0.3378133747,-0.3029811854,0.3867861177,-0.2338627354,-0.2796518017,-0.3582059848,-0.143300098,0.4859971528,0.4178386269,-0.2862039051
2016-01-21,0.4022153137,0.3899537118,0.3740880496,-0.3901518827,-0.3703110041,0.2433862466,-0.2801145974,-0.3105050554,-0.3744772266,-0.207449589,0.4608317708,0.406315208,-0.3045816974
2016-02-01,0.327906367,0.2168405363,0.3529314724,-0.4424911954,-0.4376408228,0.09998637556,-0.3263664595,-0.3413583091,-0.3907484684,-0.27159908,0.4356663889,0.3947593853,-0.3229594896
2016-02-11,0.2542211195,0.04450436936,0.332560141,-0.4941204879,-0.5049706415,-0.04341349549,-0.3726183215,-0.3722115628,-0.4070197102,-0.335748571,0.4105010069,0.3832518304,-0.3413372819
2016-02-21,0.181972489,-0.1265914832,0.3126705928,-0.5461501758,-0.5720394145,-0.1863033345,-0.4188701835,-0.4029789174,-0.4232114818,-0.3998364157,0.3853360035,0.3721853436,-0.3597150741
2016-03-01,0.1670565883,-0.1896818681,0.317212451,-0.5589920115,-0.6244097707,-0.2018586804,-0.4650955085,-0.432769678,-0.4394625846,-0.461653464,0.3718522622,0.3884286559,-0.3780928664
2016-03-11,0.141574803,-0.2817220677,0.3065613288,-0.5985639402,-0.6574708676,-0.2376529263,-0.5110876339,-0.463583906,-0.451085258,-0.519345436,0.3526068246,0.3943962497,-0.3964706586
2016-03-21,0.1117002702,-0.3585136309,0.3035388877,-0.6356516649,-0.7149973816,-0.2695340305,-0.5226796343,-0.4885738125,-0.4669529639,-0.5421683451,0.3498514282,0.3988748762,-0.4106740758
2016-04-01,0.09176009238,-0.4094570884,0.3202257875,-0.6372532027,-0.7512600644,-0.3046967056,-0.5595780007,-0.5128486421,-0.4799460876,-0.5941721339,0.3382623816,0.4063070156,-0.4265246287
2016-04-11,0.09663141458,-0.3609075995,0.3507072397,-0.6122884554,-0.7450082249,-0.1351591189,-0.581333671,-0.5215145857,-0.489135118,-0.5660882496,0.3398275776,0.4175690063,-0.4399023329
2016-04-21,0.103967704,-0.3158988444,0.3760650727,-0.5754179908,-0.7311004427,-0.009795540059,-0.6019529,-0.5278780706,-0.4963528013,-0.5560261904,0.3368201949,0.4277762162,-0.4520613492
2016-05-01,0.149907712,-0.1956765148,0.3984498006,-0.5489307343,-0.6686616006,0.1060452509,-0.5980210515,-0.5168476124,-0.4857511982,-0.5396570088,0.3512540056,0.4411665837,-0.4575556143
2016-05-11,0.1809531757,-0.09659747962,0.4131767153,-0.540971025,-0.6232957803,0.2091164218,-0.5796108054,-0.4961412552,-0.4751953978,-0.5086319141,0.3603135485,0.4521659306,-0.4552189414
2016-05-21,0.1826377612,-0.08501026434,0.4199550442,-0.5628642337,-0.6475598814,0.3069715654,-0.5965748165,-0.4921932694,-0.4817544766,-0.4694172232,0.3652144661,0.4634020348,-0.4620942098
2016-06-01,0.2235984869,-0.001255218983,0.4318318495,-0.5935404281,-0.6414720662,0.4112679592,-0.5541432061,-0.4722303489,-0.4802338476,-0.4059345384,0.3994217019,0.4730612633,-0.4578463479
2016-06-11,0.3128074118,0.2262650506,0.466428553,-0.5805957697,-0.5668326406,0.6642647917,-0.4816698843,-0.441172813,-0.4723585832,-0.316446557,0.4498029494,0.499727881,-0.444409913
2016-06-21,0.3514882562,0.3104829811,0.4745837241,-0.5675366528,-0.5494470667,0.7770185259,-0.4543458882,-0.4289079826,-0.4736711712,-0.2938535079,0.4765285971,0.510310028,-0.4372938
2016-07-01,0.4212971661,0.5170317946,0.5028843808,-0.5408205002,-0.4498306476,1.007376694,-0.367441858,-0.395839336,-0.4706149352,-0.2052223853,0.5265947848,0.5205863644,-0.4204917451
2016-07-11,0.5243719496,0.6949247089,0.5221939659,-0.5426966981,-0.3765887826,1.146023245,-0.3437392158,-0.3674797988,-0.4427600148,-0.1586588385,0.562645254,0.5358271401,-0.4102164935
2016-07-21,0.6235547649,0.9204121539,0.5520732582,-0.4974160136,-0.3086804934,1.340967057,-0.2809191848,-0.330216681,-0.4203416251,-0.05582406627,0.6029724675,0.5537889522,-0.3889042306
2016-08-01,0.7183622699,1.134365553,0.5783991568,-0.4655567789,-0.2513056516,1.487880215,-0.2024205725,-0.3011341119,-0.4097649911,0.06051087495,0.66294453,0.5718887463,-0.3801437857
2016-08-11,0.7775248022,1.233277689,0.581430337,-0.4890628641,-0.2433822427,1.544336544,-0.1539131224,-0.2860614647,-0.3999157517,0.1136311186,0.6960326984,0.5876287957,-0.3667916067
2016-08-21,0.807931823,1.29229508,0.5820446713,-0.5011729515,-0.2346721936,1.600631668,-0.1286620795,-0.2701315648,-0.3983091284,0.1463942526,0.7117930502,0.5991596352,-0.359380077
2016-09-01,0.8605593627,1.381238573,0.5919448382,-0.5304544882,-0.2174250105,1.675293351,-0.1016132174,-0.2383353657,-0.3929841461,0.2139133274,0.7345238246,0.6121571665,-0.3471067146
2016-09-11,0.9144673816,1.488496269,0.5981114066,-0.5166508242,-0.1868934955,1.710478877,-0.04352532806,-0.2238884497,-0.388012861,0.2366728126,0.7669797238,0.6239189224,-0.3302748765
2016-09-21,0.9535094784,1.58373999,0.6077707661,-0.4963744786,-0.1492182416,1.791734159,-0.02276837836,-0.2177022085,-0.3856135773,0.2672787742,0.7870043431,0.6366828021,-0.3245225613
2016-10-01,1.000108336,1.668156922,0.6194953202,-0.5025600216,-0.1321699156,1.803688567,-0.003075181282,-0.2075462892,-0.3777650047,0.3005872526,0.8151744235,0.6476837994,-0.3163405785
2016-10-11,1.033735614,1.711783874,0.6265934874,-0.5221244906,-0.1468655633,1.821124207,0.02621002312,-0.1993667559,-0.3763401067,0.3186100226,0.8293863909,0.6612153344,-0.3065042393
2016-10-21,1.018930462,1.676191057,0.6267493364,-0.5110110598,-0.145010153,1.799188541,-0.006549433625,-0.2090594202,-0.3814512401,0.2930277859,0.8146097296,0.6597102847,-0.3220479757
2016-11-01,0.97105073,1.553008306,0.6255234648,-0.5344242077,-0.1897797027,1.683719498,-0.05276959038,-0.2396592689,-0.39715062,0.2296713386,0.7895555083,0.6556236627,-0.3404257679
2016-11-11,0.9279369172,1.446478418,0.629179452,-0.554663479,-0.2375722398,1.578473788,-0.09504025774,-0.2688449993,-0.4131471116,0.1678129328,0.7767143243,0.6518190375,-0.3588034844
2016-11-21,0.8884928963,1.354466313,0.6368191053,-0.5599304685,-0.2511798307,1.478379158,-0.137851264,-0.2990570547,-0.429304789,0.104709425,0.7544628427,0.6478398934,-0.3771381335
2016-12-01,0.8223400603,1.195263431,0.6184319613,-0.6081412115,-0.3118775742,1.339272864,-0.184103126,-0.3299103084,-0.4452187814,0.04132411162,0.7316837505,0.6386495161,-0.3955159258
2016-12-11,0.7492056478,1.024685774,0.5991450342,-0.6592896842,-0.3773775471,1.19589891,-0.2303549881,-0.3607351744,-0.4614800684,-0.02281548624,0.7065183685,0.627169203,-0.413893718
2016-12-21,0.6750449265,0.8520289363,0.5780028684,-0.7115136395,-0.4439721467,1.052526081,-0.2766068501,-0.3915874216,-0.477747165,-0.08696497724,0.6813529866,0.6156333814,-0.4322715103
2017-01-01,0.6010442902,0.6789157607,0.5568462912,-0.7638529522,-0.5113019654,0.9091262096,-0.3228587121,-0.4224406753,-0.4940184068,-0.1511144682,0.6561876047,0.6040775587,-0.4506493026
2017-01-11,0.5289955768,0.5059693879,0.535758595,-0.8161597856,-0.5785689219,0.7660265303,-0.3691105741,-0.453293929,-0.5102896486,-0.2152639592,0.6310222227,0.5925556584,-0.4690270948
2017-01-21,0.4585421255,0.3345410566,0.5147026403,-0.8669651717,-0.6458987405,0.6226266592,-0.4153624362,-0.4841471827,-0.5265608904,-0.2794134502,0.6058752199,0.5815596531,-0.4874048871
2017-02-01,0.3872895437,0.1620221937,0.4938922469,-0.9192061835,-0.713187418,0.4792267881,-0.4616142982,-0.5150004364,-0.5428321322,-0.3435629412,0.580709838,0.5701899577,-0.5057826793
2017-02-11,0.3302441107,0.02555542986,0.4817452799,-0.9084972012,-0.7683731763,0.3358269171,-0.5078661602,-0.5458536901,-0.5590561568,-0.4077124322,0.555544456,0.5596962239,-0.5241604716
2017-02-21,0.2691217044,-0.1110557319,0.4665207357,-0.8971739429,-0.8194655042,0.2001739372,-0.5541180223,-0.5766916222,-0.5752980664,-0.4718619232,0.5303790741,0.5485173095,-0.5425382638
2017-03-01,0.211181155,-0.2668091802,0.4506166761,-0.9489075927,-0.8775814349,0.06986231148,-0.6003698843,-0.6070039527,-0.5915693082,-0.5360114142,0.5052237985,0.5415785794,-0.5609160561
2017-03-11,0.1761509764,-0.4014314659,0.4406813502,-0.9740344816,-0.9347927925,-0.04279039869,-0.6466217463,-0.6374415976,-0.6078274399,-0.5973531145,0.4811277458,0.5371059383,-0.5792938483
2017-03-21,0.1341917713,-0.5310476575,0.4258643718,-0.9968452036,-0.9970811699,-0.1592429322,-0.6925436656,-0.6676434946,-0.6240986817,-0.6528376979,0.4638076389,0.5337068874,-0.5976716406
2017-04-01,0.1121389589,-0.6294860963,0.4143878877,-1.034492051,-1.046004362,-0.237920713,-0.7344164387,-0.6976365114,-0.6399039817,-0.6938946862,0.4498707618,0.5400753488,-0.6129715697
2017-04-11,0.08087292444,-0.7173266557,0.4116541535,-1.056080114,-1.091019996,-0.2672421899,-0.7720831477,-0.7224693525,-0.6550204453,-0.7323701512,0.4376541443,0.5402441352,-0.6284517031
2017-04-21,0.08497643283,-0.7134367163,0.4380738424,-1.055323335,-1.104867796,-0.1760549934,-0.7996065635,-0.7412235954,-0.6637959536,-0.7516539936,0.4315070087,0.5523397379,-0.6455720552
2017-05-01,0.1032940794,-0.6974098605,0.4521662782,-1.05622214,-1.095658205,-0.1322659828,-0.8189716876,-0.7561487331,-0.6704807335,-0.7793745099,0.4403696484,0.5604593026,-0.6591221076
2017-05-11,0.1552593219,-0.5741525827,0.470610018,-1.030424753,-1.034347446,-0.02538976963,-0.7950752987,-0.7380788975,-0.6634777078,-0.750910256,0.4603521156,0.5720063388,-0.6544714838
2017-05-21,0.1740158468,-0.5242556683,0.4867869736,-1.022967452,-1.027081056,0.01356800434,-0.7926332866,-0.7387087512,-0.6646253229,-0.7317602029,0.47405897,0.5813945922,-0.6594812565
2017-06-01,0.2107007246,-0.4199224211,0.5020968532,-1.006484992,-0.989191224,0.09697981437,-0.7720024947,-0.7172260179,-0.6535505664,-0.6888170653,0.4902510456,0.5907088192,-0.6577151185
2017-06-11,0.2647348581,-0.334728293,0.5186146093,-1.03428813,-0.9923249778,0.1463700754,-0.7386336968,-0.6946813428,-0.6470504465,-0.6399351935,0.52074674,0.6035537983,-0.6472759558
2017-06-21,0.3195722761,-0.2388814917,0.5494999904,-1.024488219,-0.952702575,0.1923785629,-0.7206231799,-0.6842360248,-0.6388169319,-0.6168135598,0.5394519238,0.6104474453,-0.6431090697
2017-07-01,0.4110113006,-0.02477987098,0.5756479385,-0.9404835144,-0.8681158859,0.3515107605,-0.677446675,-0.6604857573,-0.6283222577,-0.5535628908,0.5857263493,0.6261614154,-0.6332728954
2017-07-11,0.4940434139,0.1601834619,0.5878063263,-0.8912486226,-0.7796314259,0.4453077106,-0.6327146181,-0.6314395817,-0.6036779326,-0.4878199298,0.6143568054,0.637159291,-0.6203364784
2017-07-21,0.5953915389,0.371353524,0.6178633519,-0.861847945,-0.6880399187,0.6123998719,-0.5629382486,-0.5780725603,-0.5833240074,-0.4193007582,0.6484143791,0.649156647,-0.5942878233
2017-08-01,0.6793609717,0.5413539211,0.6342624048,-0.8370358222,-0.6482150976,0.7298000761,-0.4967617274,-0.5498762211,-0.5732400332,-0.3537389247,0.7007745706,0.6625386759,-0.5741827754
2017-08-11,0.7773123396,0.7253383851,0.6507296293,-0.8390004883,-0.6050755877,0.8448653911,-0.4253759396,-0.512410836,-0.5581699442,-0.3039485712,0.7532547058,0.6833821249,-0.5491098582
2017-08-21,0.8534037785,0.9179543915,0.6763710068,-0.8077432886,-0.5046940003,1.039249613,-0.3808375666,-0.4551823754,-0.5459767581,-0.236028306,0.7800114687,0.6946212827,-0.5281283378
2017-09-01,0.9189711357,1.068548899,0.7009188126,-0.7735523057,-0.4411472426,1.178380339,-0.3552725113,-0.4158270025,-0.53771284,-0.1874326777,0.7983231364,0.7094236047,-0.5166676066
2017-09-11,0.9937174347,1.259753813,0.7380031732,-0.7247529951,-0.3746300099,1.347255505,-0.3164448481,-0.3951960593,-0.5259568209,-0.112903155,0.8279819588,0.7290917938,-0.5073528961
2017-09-21,1.051086683,1.375400504,0.7543850264,-0.7026516474,-0.3352332661,1.39738613,-0.2919926031,-0.372793184,-0.5182878869,-0.07537174278,0.8512005131,0.7418075178,-0.4953772208
2017-10-01,1.091172844,1.437425271,0.759944666,-0.722609511,-0.3278689664,1.455555424,-0.2787416235,-0.3591201227,-0.5142211205,-0.0473117028,0.8726236277,0.7529185113,-0.4917282032
2017-10-11,1.096049267,1.475929671,0.7864786381,-0.6668617396,-0.3084766227,1.489656583,-0.293406427,-0.3736509971,-0.5188805306,-0.08156783676,0.8667059224,0.7620339968,-0.5035404678
2017-10-21,1.104864836,1.470671496,0.7875765959,-0.6723257754,-0.3253681514,1.435017692,-0.2855934705,-0.3918092879,-0.5246572272,-0.08323354853,0.8749713541,0.7696065582,-0.510666583
